	Domain	Phylum	Class	Order	Family	Genus	Species
67955e056b1c428b9b695a506612e62c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
51d3ac19816a80dc1103428e4ebd4cfd	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86clade			
2bad3e6ef775eb2708165c251aa0dbc7	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella9	
5c64ac3a12585acd64b497b57bd1da18	Bacteria	Firmicutes	Clostridia	Clostridiales	FamilyXI	Sedimentibacter	
629486548cdd3edf3030e967d2342df6	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	
d7219a2b73706bf4f85bd9a7944446ce	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	uncultured	unculturedbacteriummle1-42
426206bfb6eae55b40c973b540813453	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
ce6111ca10fa165c2aa22dba59bf54f1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
7962e4f7cd241e18b106c8029dddd037	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS5marinegroup	
401750ecd9ffee0cddbb034b17c3da91	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium1	
e5b78dc9496b27e8fc177c529a60c5e2	Bacteria	Firmicutes	Clostridia	Clostridiales	Gracilibacteraceae		
849324a3da6604d312089a74c2b12113	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	uncultured	unculturedbacterium
0b8e54159eb8f8403d33d655e77ad2d0	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Glutamicibacter	
1d51522c3627dfe79bad6ddb37a5e652	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
eb4b5eeafa159438387b5e1d06a794f3	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	DMER64	
48873f8bf8fb57d65f2146a62a45b865	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Xiphinematobacteraceae	CandidatusXiphinematobacter	metagenome
5e62f545db09d8078b24dd4c3becc319	Bacteria	Tenericutes	Mollicutes	Anaeroplasmatales	Anaeroplasmataceae	Anaeroplasma	unculturedbacterium
6e8b614d7f351d9b8a52ce34099e0d95	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Pleomorphomonadaceae	Pleomorphomonas	
5233f831ef873fc9fd7c6e3d11f976ee	Bacteria	Tenericutes	Mollicutes	MollicutesRF39	unculturedbacterium	unculturedbacterium	unculturedbacterium
95ea85bc3ba627f2dfe4bde4430ce361	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
7ad92837a75398fa773616f2da0ded0b	Bacteria	Cyanobacteria	Melainabacteria	Gastranaerophilales			
abdd5bda22c8901f3672d7aec8c07bb1	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Saprospiraceae		
0e7989fdb2469bae5cd3f105620fb9b1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
1f26cf8bac3a6a73a5f71f467f3c99fb	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Elizabethkingia	unculturedbacterium
338a4a7ec2c9ac568b3e9ad0c983275b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Eisenbergiella	
4133ed469bbcd3fab940c7977b9592fb	Bacteria	Cyanobacteria	Oxyphotobacteria	Synechococcales	Cyanobiaceae	CyanobiumPCC-6307	
fccd5470af1a717a93d0c3a02392d1b5	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	Chitinophagasp.BN130233
e6916a3a5113051772ad033df382f89e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
1c2d8e43f8f779d8c5ada21cf662c5b7	Bacteria	Firmicutes	Clostridia	Clostridiales			
2cbd1c6e7e4092286f14b2f4c7a23757	Bacteria	Proteobacteria	Gammaproteobacteria	GammaproteobacteriaIncertaeSedis	UnknownFamily	Acidibacter	
c79aaf1813f527bd02b1cd0923339b36	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pir4lineage	PlanctomycetaceaebacteriumLX124
640d5524c01d0a3f77ebb5dff8d9ce1b	Archaea	Euryarchaeota	Thermoplasmata	MarineBenthicGroupDandDHVEG-1			
3bc1b02af71b0e3283a0120db7aad83d	Bacteria	Proteobacteria	Gammaproteobacteria				
5f4b742f36c893c0d08995cf60bace16	Bacteria	Spirochaetes	Spirochaetia	Brevinematales	Brevinemataceae	Brevinema	unculturedorganism
e4065cd058fe9b99c8469edcbe5a6e90	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Kosakonia	
33075c11f14ce237271ea1ebb7a388f8	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
48d4e598ac0649d75eac9973ebb29e91	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	
b39ca3544c15139127df5d524c2c6ce9	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
8a9623bdd4d35815356d98e09632b8a1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
a33b2488d660b8e562d4e50f49c29895	Bacteria	Tenericutes	Mollicutes	MollicutesRF39			
b9bd34fa835c8e5e2ae130d56df7d54d	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	uncultured	
10efa893a6bbbf84bd532d9d2054baea	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	
ad6eba9192b32ccb08489a198b439804	Bacteria	Chloroflexi	Anaerolineae				
1f5e41d2b922ee5a1da5178d76f5d6d8	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto13	
b18ddf6b67a172c7cfb113872b8a287a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	
513c7658d9d96f1c2efb6944679ff6db	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Mucispirillum	
4c82fd183c7d1c975d775e3adb3ff54d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
31d831eed6b89213327637d61eee859f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
60d518cc92ea727ad0f6019596c1115d	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	unculturedproteobacterium
6e06941addb950beed74ce0659170e6c	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseococcus	
2d0e41c84e9a7f5db2e2322f9d289aa3	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	
aca0783b8e182545105e90bc3e4e27ef	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae		
12e8eccada8699f0a5f1237312396428	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
01d5ef9d33bbaa0ae5ea891ac194c22c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospirillaceae	Telmatospirillum	proteobacteriumLS-1
5935e680af113eb122b634884adef9a9	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	uncultured		
c57f2ce5b75c158ade0d654faa9233a6	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
02d859bb4fe572a3d93b37190aa1839f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-009	
e37417e62fa2db53911d0f88598f37cb	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Hydrogenophilaceae	Tepidiphilus	
37e837f154e624038ebd8050992dce32	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
da0dc30bd8e85653f3bcfab6c3064892	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae		
a5fcd43469dc9db6ed3655358e73e373	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
2e4f5c3560051533439175bd995c6136	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Pleomorphomonadaceae	Pleomorphomonas	
9caaa22f917a25e07d0ad44aa8559e12	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium5	
4fadcfdb648ed5fcfdcedbe01d50acd7	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Haloimpatiens	
b09133a589ebb47274479d36323206cf	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
86bc7b6d05c5b45f6e927ab1cfd18236	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
b0f55750327a28fe7fa2d0938f55013f	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
6e96c897a41b8093575080c04a1af4cc	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	
3289c462a96f9b3ef99fc7220dda1712	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		
848dba6ca94c428bef3437be44ba35c2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Blvii28wastewater-sludgegroup	
a116fdefe19f548e4e518fb37a9ca0c4	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
868f184aa18f8a9000e59cac1c5c2169	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	
29852b851ed2736de5a6b70aaf7ef9db	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
d02777636aa794a45481eb784803ab16	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	
46bc6951b7f40e657439cd38b5e5c750	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	
45fea4d08d5d536ef70dbb2c008f8a8b	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
58d6002539d96c86c953d80651a77747	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
af98df7fd3bd470ba25c768e0b37ab44	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesvadinBB60group		
9e43b8d0ac90d77f5f42d71bcea2551a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
35fbe18b144ce36dab37f3f1fe4f2f97	Bacteria	Actinobacteria	Acidimicrobiia	Actinomarinales	Actinomarinaceae	CandidatusActinomarina	
0afa605b169c13b748955e397d0bbee8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	uncultured	marinemetagenome
6c2e0b0bba2eaad49fa905905b055d4a	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Amoebophilaceae	uncultured	unculturedbacterium
0e6e0a4468ad0f6af5bf0a31def94860	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11clade			
fa3b1ecbf06f99353339c3df46180716	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
20f3791a07f97565c122882f75a980c1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	
f3178f1ba33a5f57243ad23a9408eb9c	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	uncultured	
e927f1358bf0bcb7b890179d9f044c5e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	
bdf4923a55a53b0ed85233df44ede18a	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium5	unculturedorganism
d0912cbba7e4692b467563bae6d4e1ab	Bacteria	Atribacteria	Caldatribacteriia	Caldatribacteriales	Caldatribacteriaceae	CandidatusCaldatribacterium	AtribacteriabacteriumJGI0000079-F20
d837d5ced13b68eed7974f7668734e7e	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	
e2590aa1059c4107dc53a84af018af05	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia	unculturedBacteroidetesbacterium
a5a1566cf1f5bad580d73f25cf67f6c8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	
ece535e7810d5946d04c8af10e571a4a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
d87223fd5c98c4822a84224dc7b5184f	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	NS11-12marinegroup		
1f656a2fc0d58df91106eecc3cc2f078	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	A2	
a4d275eb8dc5d7ed5e61246b17c73e1f	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Epulopiscium	
81d586fe6e134552c1df73db3295c845	Bacteria	Cyanobacteria	Oxyphotobacteria	Nostocales			
e96cebca439a8efc06714d622b28d5ab	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	RikenellaceaeRC9gutgroup	unculturedprokaryote
17757276263efca38579aa9bb3e2531d	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
d84bc796ce0d8fee537cf470faeaa977	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium1	
954295723a60ca9d668afc3c2144f40c	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Ileibacterium	unculturedbacterium
99657c816ac8b19729d1e3c6e2e8c0b8	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Cryomorphaceae	uncultured	
1b3a6979537bc0f6b3bbc15545abe771	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured		
c6beadf5f5600a6ce30abc0edd6a4615	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	GCA-900066575	unculturedbacterium
8bb6c656e4fbbd09230ec3005836dec8	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia	
4201423a9c16b4b2c4dbf7564c6e097d	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
88cba48caaffc1c54ed8a4d4bb6a2c04	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
c2d28f1fda25daa3791079d2547a4f5f	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	
cef1d07f8aea5e090ed66861db3f9417	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
4617840ed55a6d4db058d141f3a67fe0	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
53d3be291c883c71f8e1c3797de666d6	Bacteria	Proteobacteria	Deltaproteobacteria	NB1-j			
f9a935f39c6ea4a86d0668cada008aa5	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
821899f5eead51a22600fd69e211454e	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
f466632b6f3a7dc7ed1746ed518c8169	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	RuminococcaceaeUCG-014	
8153b5815a0962eabd180a2453186916	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Acidaminococcaceae	Phascolarctobacterium	
eb4e51dd194095e06a1bc6b49bc7f846	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella9	
851b6c37dc4538efa92d50e73d6fa614	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto1	
b5c0d3c109c69dfdf7d611b240c971ca	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
979ac5d353742a43c2cb99e4cb01790b	Bacteria	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04marinegroup	
0bac21f13857225d21ed6bcaa8620d36	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9marinegroup	unculturedmarinebacterium	unculturedmarinebacterium
f36147de45a0421c25d6fbed75913f33	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
5eff28c8014091b29794f81682e8b0d5	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	BacteroidalesUCG-001		
d89c2913b906092e0adfc9d032224c3c	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amylibacter	
7303698a0c4af176a9455bc534da520f	Bacteria	Cloacimonetes	Cloacimonadia	Cloacimonadales	Cloacimonadaceae	CandidatusCloacimonas	
53496e579e3eeb0be20944d7a8ec82bb	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	
fdd7b971cfab5c76dde4b4a4de5757a3	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	NS9marinegroup		
737e256f5e0d57769b013bc31ff0e679	Bacteria	Proteobacteria	Alphaproteobacteria				
4d70cd744dda869c44cf662ad6dc4a0c	Bacteria	Proteobacteria	Gammaproteobacteria	uncultured			
ab60b2f865b230c7c8236c1ca6371899	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	
5f0714a1ece7fc1f8ccd337e969a9ad0	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter	
8c8ead1794820c10f204a575c4c4629b	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	uncultured	
52321ea29ad89b7744df7bc72c215cec	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Cohnella	
f4b252ccabf3f084b617c971691c62e4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
32b3ca68db489ac4baac4e8e3d5d3382	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	
18a1803ad72ff5f2c135b4fbdb453559	Archaea	Thaumarchaeota	Group1.1c				
a4cdd0ea30eabf9fe661154790f79cc5	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	
3f568bb2d04bf8036578c0f14f93af47	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
5603b233a79f2bc2c98f5f7959697da8	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	BacteroidetesvadinHA17		
39060d390effb02766561734e60e45cd	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Rubinisphaeraceae	Planctomicrobium	
df07ec3691ffdd77b0cb9baf775157f4	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
f360ea114afb6aeb065eeb1286cfecec	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	A2	unculturedbacterium
1e8097d5ba1724ffa74044496e95f805	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	GCA-900066575	unculturedbacterium
b56eaafaa36f8a9584ce0709ab03b395	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae		
5fadc8fb03b291f5ffda14e829832fe3	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
d4b8a266fbca3d5bc0adf1d8d5539add	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
9f58bcdd263c525b6a87e176aaee9af7	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11clade	CladeI	CladeIb	
992a93d1e560657ca61771031aaa84af	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
03ade1c4ac0d28d6ffc8ed210830766a	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerosporobacter	unidentified
d18c2c27388386aba81eaedfb34fea08	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Pseudohongiellaceae	Pseudohongiella	
7ea9bc50d6451f0bd7a8b3bd0a65cee1	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	MWH-UniP1aquaticgroup	
eb3a58d6da2ab64340c9193d91f585ef	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	009E01-B-SD-P15	unculturedbacterium	unculturedbacterium
b0d0c41ffd92726b97784232c4299dd2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
7018005f78b98bb1856689695fe2750f	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella	
6596209dfaeb9ca2192dc469fedee3a6	Bacteria	Proteobacteria	Gammaproteobacteria				
91e4d2e793d9eaaf9686a0aa59dc8d69	Bacteria	Tenericutes	Mollicutes	MollicutesRF39	unidentifiedrumenbacteriumRF39	unidentifiedrumenbacteriumRF39	unidentifiedrumenbacteriumRF39
781b525285918d06b4919cb20440a72f	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae		
7cf24a8a749ec216c251818e2460b241	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
4ae19787c32f7b74fdbc9b086c9a7cdc	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
2d2cdab27559b0c7cd760022c9653ce7	Bacteria	Firmicutes	Bacilli	Bacillales			
c918fe5efa179ee9a8d3a69eb5543aa5	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	
fc818cb75a88f28a9d19cd6f95514178	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesvadinBB60group	unculturedbacterium	unculturedbacterium
076492fe44a093c53b17a1414842ded0	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	
cc3fd5b56bf59cf2ea7a2d571a9b25ff	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesvadinBB60group		
d98f3132aa9a86f232baa777e4831f55	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Oscillospira	
2fb73fd110dfdd8cef4aae94d00a9930	Bacteria	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae		
71758ebbf39f0acbc4613f029d4b413a	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
2a44dd75556e628afc4ad472ac25d09b	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
b10585db4a82fc51eee2013c52906488	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfosarcina	
9e4ef323902a0647e44d650573b61d9c	Bacteria	Firmicutes	Clostridia	Clostridiales	FamilyXIII	[Eubacterium]nodatumgroup	
3ca674f9b5a5beaa89fd82245c6e530a	Bacteria	Acidobacteria	Acidobacteriia	Acidobacteriales	Koribacteraceae	CandidatusKoribacter	
1738a01cb97e2a0a9c33f7ae7a0668c5	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
9a6a4a2d0ded35152686bb3165221119	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
eed442ba74a918b7109767d42785f73d	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesvadinBB60group	unculturedbacterium	unculturedbacterium
0ab516e92da9ab1ef4f99486b3aa5d8c	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	LachnospiraceaeNK4A136group	LachnospiraceaebacteriumCOE1
aed036cf86843df965751ce8be201b9e	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	[Clostridium]innocuumgroup	
90831493b5a97483c6156fc0a59460b5	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	Azospirillum	
faab368ae9dd7d7e975342fb731be802	Bacteria	Firmicutes	Clostridia	Clostridiales	ClostridialesvadinBB60group	unculturedbacterium	unculturedbacterium
3705d905617d83f1808be2951e6001c3	Bacteria	Actinobacteria	Actinobacteria	PeM15			
5e8d743e46e55e3bb5a433170524a89e	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium5	
59d230fa30c6b520e6e59f039136fed2	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Chromobacteriaceae		
a55d82a9d66e822b4948002ff836d2b2	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	
067e1f3d9e3759350e7c67d814e2fd73	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
87cd40b419217aa0dbbfa35018d2deef	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae		
03aab8165604c634dcb6a473ecbfd6fb	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Rhodocyclaceae	Methyloversatilis	
ed362a1070e7b2e954be67e55ffc695c	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	
8e6e7946497104032eddfba86a6d69e7	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
0b586262b8bd04ee59836f137c2e88fe	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	p-251-o5	unculturedbacterium	unculturedbacterium
bb070880a2bfac4f138132d16d85127c	Bacteria	Proteobacteria	Gammaproteobacteria	KI89Aclade			
eee7fefe2054b8405f1890e32a360ed5	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae		
22818a523d3dcd0e367228a79a31bd6c	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11clade	CladeII		
e1828a2031163b24e1c7ba9eb569e107	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae1	Clostridiumsensustricto7	
